age,sex,bmi,children,smoker,region,charges,bmi_category
0.9101637196705861,1,-0.5417105091408946,-0.9092341626291546,1,1,24393.6224,2
1.5512313875935644,0,0.08142555753789903,-0.9092341626291546,0,1,13429.0354,1
1.1950826831919097,0,-0.3080344841363469,-0.9092341626291546,0,0,11658.37915,2
0.2690960517476077,0,0.829188837552451,0.7503509232891795,0,0,19144.57652,1
1.7649206102345572,1,0.6291293635134702,-0.9092341626291546,0,3,13822.803,1
1.4800016467132335,1,-0.8073632533565909,-0.9092341626291546,0,2,12142.5786,2
1.6224611284738955,1,-0.5105537058069547,-0.07944161966998751,0,1,13937.6665,2
0.7677042379099241,1,0.2683663775415366,-0.07944161966998751,1,0,41919.097,1
0.48278527438860047,0,-0.48267656598185105,-0.07944161966998751,0,2,8232.6388,2
-1.08426902497868,0,-0.5023545470348652,-0.9092341626291546,0,3,18955.22017,2
1.6224611284738955,1,-0.10551526246573911,-0.9092341626291546,0,1,13352.0998,1
1.4800016467132335,0,-0.5105537058069547,-0.9092341626291546,0,0,13217.0945,2
1.6936908693542263,1,1.0005512558891194,-0.9092341626291546,0,0,13981.85035,1
0.6964744970295933,0,1.7720920963427307,2.409936009207514,0,2,10977.2063,1
-0.3719716161753707,0,-0.2301424758014975,1.5801434662483465,0,2,6184.2994,2
-0.44320135705570163,1,0.8341083328157048,0.7503509232891795,0,2,4889.9995,1
0.48278527438860047,1,0.43972879587820507,-0.07944161966998751,0,0,8334.45755,1
-0.22951213441470886,0,-0.12191358000991753,-0.07944161966998751,0,2,5478.0368,2
-1.4404177293803346,1,-0.46381850080604514,-0.9092341626291546,0,1,1635.73365,2
1.2663124240722408,0,-1.2271601824875673,-0.9092341626291546,0,1,11830.6072,0
0.7677042379099241,0,-0.8303208979184407,-0.9092341626291546,0,3,8932.084,2
-0.6568905796966944,0,-0.48595622949068673,-0.9092341626291546,0,3,3554.203,2
-0.44320135705570163,1,0.7512968292176015,-0.9092341626291546,0,0,12404.8791,1
-1.5116474702606657,0,1.248985766683428,-0.9092341626291546,0,2,14133.03775,1
0.48278527438860047,1,-0.5023545470348652,-0.9092341626291546,0,3,24603.04837,2
0.48278527438860047,1,2.1689313809118573,1.5801434662483465,0,2,8944.1151,1
0.5540150152689314,1,-0.136672065799679,1.5801434662483465,0,1,9620.3307,2
-1.155498765859011,1,1.8442446935371168,-0.9092341626291546,0,2,1837.2819,1
-1.5116474702606657,0,-1.61907997179344,-0.9092341626291546,0,2,1607.5101,0
0.6252447561492623,0,0.2683663775415366,0.7503509232891795,0,0,10043.249,1
-0.30074187529503976,1,-0.02680333825368092,-0.07944161966998751,0,3,4751.07,1
-1.4404177293803346,0,-1.4698552821414133,-0.9092341626291546,1,3,13844.506,0
-1.297958247619673,0,-0.699134357565011,-0.07944161966998751,0,3,2597.779,2
-1.297958247619673,0,-1.4386984788074735,0.7503509232891795,0,2,3180.5101,0
0.6964744970295933,0,0.01911195087001984,-0.07944161966998751,0,0,9778.3472,1
1.1950826831919097,0,0.2683663775415366,1.5801434662483465,0,0,13430.265,1
0.19786631086727674,0,-0.9311705508151404,0.7503509232891795,0,1,8017.06115,0
0.3403257926279386,1,0.2216311725406276,0.7503509232891795,0,1,8116.26885,1
-1.5116474702606657,1,-0.04320165579785993,1.5801434662483465,0,0,3481.868,1
1.5512313875935644,0,-1.5698850191609037,-0.9092341626291546,0,1,13415.0381,0
1.2663124240722408,0,-1.3829441991572655,-0.9092341626291546,0,0,12029.2867,0
0.19786631086727674,0,0.40857199254426574,-0.07944161966998751,0,0,7639.41745,1
-0.9418095432180181,1,0.3667562828066095,0.7503509232891795,1,3,36085.219,1
-1.3691879885000038,1,0.43726904824657814,-0.9092341626291546,0,2,1391.5287,1
-1.155498765859011,0,-0.3859264924711963,-0.9092341626291546,1,1,18033.9679,2
-0.015822911773716055,0,-0.9467489524821101,1.5801434662483465,1,0,21659.9301,0
-1.08426902497868,1,1.5556343047595707,-0.9092341626291546,1,2,38126.2465,1
1.7649206102345572,0,-0.08993686079876946,1.5801434662483465,0,1,16455.70785,1
1.6224611284738955,1,0.13062051017043547,-0.07944161966998751,0,2,27000.98473,1
-0.8705798023376873,0,-2.083972274170909,0.7503509232891795,1,0,15006.57945,3
1.1238529423115788,1,0.0035335492030496058,-0.9092341626291546,1,0,42303.69215,1
1.1238529423115788,1,0.38315460035078847,-0.9092341626291546,0,2,20781.48892,1
-0.30074187529503976,0,2.0787406344188746,0.7503509232891795,0,2,5846.9176,1
0.3403257926279386,1,-1.3985226008242353,0.7503509232891795,0,0,8302.53565,0
-1.4404177293803346,1,0.6127310459692911,-0.9092341626291546,0,3,1261.859,1
1.3375421649525716,0,1.375252811773604,-0.9092341626291546,0,2,11856.4115,1
0.7677042379099241,1,-0.8688569441472613,0.7503509232891795,0,1,30284.64294,2
-0.9418095432180181,0,-1.3206305924893864,-0.9092341626291546,0,1,3176.8159,0
-1.08426902497868,0,-0.07435845913179923,1.5801434662483465,0,1,4618.0799,1
0.6252447561492623,1,0.8136104358854813,2.409936009207514,0,0,10736.87075,1
-1.4404177293803346,0,1.1096000675579083,-0.9092341626291546,0,1,2138.0707,1
0.6252447561492623,1,0.12816076253880856,-0.07944161966998751,0,0,8964.06055,1
0.6964744970295933,1,0.11258236087183891,-0.07944161966998751,0,0,9290.1395,1
0.48278527438860047,0,0.2683663775415366,0.7503509232891795,0,0,9411.005,1
0.48278527438860047,1,-1.7724042408315115,-0.9092341626291546,0,1,7526.70645,0
0.2690960517476077,0,0.6127310459692911,1.5801434662483465,0,3,8522.003,1
-1.297958247619673,1,0.05846791297604864,-0.9092341626291546,0,2,16586.49771,1
1.7649206102345572,1,-0.8303208979184407,0.7503509232891795,0,3,14988.432,2
-1.5116474702606657,0,1.2309476173848315,-0.9092341626291546,0,2,1631.6683,1
0.8389339787902551,0,-1.6502367751273794,-0.9092341626291546,0,3,9264.797,0
0.5540150152689314,1,2.7641903077655474,-0.07944161966998751,0,2,8083.9198,1
1.7649206102345572,0,0.37741518921032646,-0.9092341626291546,0,1,14692.66935,1
0.6964744970295933,1,0.2683663775415366,1.5801434662483465,0,1,10269.46,1
-0.5856608388163635,1,-1.6830334102157376,-0.9092341626291546,0,3,3260.199,0
0.9101637196705861,0,1.265384084227607,0.7503509232891795,0,0,11396.9002,1
-0.44320135705570163,0,-1.0418591942383473,-0.9092341626291546,0,2,4185.0979,0
0.5540150152689314,0,-1.1582872488020162,-0.07944161966998751,0,3,8539.671,0
-0.08705265265404699,1,-1.5649655238976499,1.5801434662483465,0,2,6652.5288,0
-0.5144310979360326,1,-0.10387543071132098,-0.07944161966998751,0,2,4074.4537,1
-1.4404177293803346,1,-2.1618642825057575,-0.9092341626291546,0,1,1621.3402,3
0.3403257926279386,0,-1.7100906341636324,-0.07944161966998751,1,0,19594.80965,0
-0.9418095432180181,0,-2.208599487506667,0.7503509232891795,1,0,14455.64405,3
-1.013039284098349,1,-1.1090922961694802,3.2397285521666808,0,3,5080.096,0
-1.4404177293803346,0,0.7357184275506319,-0.9092341626291546,0,1,2134.9015,1
0.2690960517476077,0,0.8160701835171082,-0.07944161966998751,0,2,7345.7266,1
0.9101637196705861,1,0.5635360933367553,-0.9092341626291546,0,2,9140.951,1
-0.22951213441470886,0,-1.322270424243804,0.7503509232891795,1,3,18608.262,0
1.7649206102345572,1,1.3932909610722004,-0.07944161966998751,0,2,14418.2804,1
1.6936908693542263,0,-0.6040241158087738,-0.9092341626291546,1,1,28950.4692,2
1.7649206102345572,1,0.5274597947395622,-0.9092341626291546,1,2,46889.2612,1
1.5512313875935644,1,0.8521464821143013,-0.9092341626291546,1,2,46599.1084,1
0.055406829106614874,1,0.346258385876386,-0.07944161966998751,1,0,39125.33225,1
-1.013039284098349,1,-0.012044852463920045,-0.9092341626291546,0,0,2727.3951,1
0.6252447561492623,1,-0.07599829088621736,0.7503509232891795,0,3,8968.33,1
0.41155553350826957,1,-1.0418591942383473,3.2397285521666808,0,2,9788.8659,0
-0.08705265265404699,0,-0.5572889108078642,-0.07944161966998751,0,0,6555.07035,2
-1.5116474702606657,0,-0.2457208774684677,-0.9092341626291546,0,0,7323.734819,2
-1.297958247619673,0,-2.270913094174546,-0.07944161966998751,0,0,3167.45585,3
-0.8705798023376873,0,-0.04320165579785993,1.5801434662483465,0,1,18804.7524,1
-1.4404177293803346,1,0.3995529178949675,-0.9092341626291546,0,3,23082.95533,1
-0.7281203205770254,0,-1.7100906341636324,0.7503509232891795,0,1,4906.40965,0
0.19786631086727674,1,-0.6171427698441171,-0.9092341626291546,0,3,5969.723,2
1.4800016467132335,0,-0.02680333825368092,-0.9092341626291546,0,3,12638.195,1
-0.5856608388163635,1,-0.33919128747028676,-0.07944161966998751,0,1,4243.59005,2
1.4800016467132335,1,0.40119274964938506,1.5801434662483465,0,2,13919.8229,1
-1.2267285067393419,1,0.1748959675397181,-0.9092341626291546,0,0,2254.7967,1
-0.30074187529503976,1,-0.2891764189605416,1.5801434662483465,0,3,5926.846,2
0.9101637196705861,0,2.63792326267537,3.2397285521666808,0,2,12592.5345,1
-0.9418095432180181,1,-0.1989856724675582,-0.9092341626291546,0,0,2897.3235,2
-0.5856608388163635,0,0.33067998420941636,-0.07944161966998751,0,1,4738.2682,1
-0.44320135705570163,0,0.46514618807168234,-0.9092341626291546,1,3,37079.372,1
-1.5116474702606657,1,2.0246261865230837,-0.9092341626291546,0,2,1149.3959,1
1.4087719058329027,0,0.9603753779058819,-0.07944161966998751,0,2,28287.89766,1
1.1950826831919097,1,-0.6507593208096832,-0.07944161966998751,1,1,26109.32905,2
0.41155553350826957,0,0.3995529178949675,-0.9092341626291546,0,3,7345.084,1
1.4800016467132335,1,-0.1678288691336183,-0.9092341626291546,0,0,12730.9996,2
1.1950826831919097,0,-0.8221217391463518,-0.9092341626291546,0,1,11454.0215,2
0.055406829106614874,0,-0.17438819615128967,-0.9092341626291546,0,3,5910.944,2
-0.30074187529503976,1,1.3014603828248001,-0.07944161966998751,0,3,4762.329,1
-0.015822911773716055,1,-0.17438819615128967,2.409936009207514,0,3,7512.267,2
-0.6568905796966944,1,-1.071376165817869,-0.07944161966998751,0,1,4032.2407,0
-1.08426902497868,1,-1.1910838838903743,-0.9092341626291546,0,3,1969.614,0
-1.3691879885000038,1,-0.15225046746664864,-0.9092341626291546,0,1,1769.53165,2
-0.5144310979360326,1,2.601846964078177,0.7503509232891795,0,2,4686.3887,1
1.4087719058329027,1,1.1046805722946544,-0.9092341626291546,0,3,21797.0004,1
1.1238529423115788,0,-0.08583728141272443,0.7503509232891795,0,2,11881.9696,1
1.2663124240722408,0,-0.027623254130889695,-0.9092341626291546,0,1,11840.77505,1
1.1950826831919097,1,1.465443558266588,-0.9092341626291546,0,3,10601.412,1
0.055406829106614874,0,0.38315460035078847,1.5801434662483465,0,2,7682.67,1
0.6964744970295933,0,0.9784135272044785,1.5801434662483465,0,2,10381.4787,1
0.19786631086727674,1,-0.1087949259745748,-0.9092341626291546,1,3,22144.032,2
1.6224611284738955,0,1.218648879226697,0.7503509232891795,0,0,15230.32405,1
1.1950826831919097,1,-0.7753865341454422,-0.9092341626291546,0,0,11165.41765,2
-1.4404177293803346,1,-0.9000137474812007,-0.9092341626291546,0,1,1632.03625,2
-0.6568905796966944,0,-0.37444767019027114,-0.07944161966998751,1,2,19521.9682,2
1.4800016467132335,0,-0.321973054048899,-0.07944161966998751,0,3,13224.693,2
1.1950826831919097,0,0.5176208042130545,0.7503509232891795,0,1,12643.3778,1
-0.7993500614573563,0,-1.0402193624839293,-0.07944161966998751,0,0,23288.9284,0
-1.5116474702606657,0,-1.0779354928355405,-0.07944161966998751,0,2,2201.0971,0
-0.8705798023376873,1,0.3290401524549988,-0.9092341626291546,0,2,2497.0383,1
-1.5116474702606657,0,-0.08993686079876946,-0.9092341626291546,0,0,2203.47185,1
-1.4404177293803346,0,-0.14159156106293222,-0.9092341626291546,0,3,1744.465,2
0.5540150152689314,0,0.43972879587820507,-0.9092341626291546,0,0,20878.78443,1
1.052623201431248,1,-0.9123124856393345,1.5801434662483465,1,3,25382.297,2
1.5512313875935644,1,-0.3859264924711963,-0.07944161966998751,1,1,28868.6639,2
-1.08426902497868,1,-0.3547696891372564,-0.9092341626291546,1,0,35147.52848,2
-1.013039284098349,1,0.8136104358854813,-0.9092341626291546,0,1,2534.39375,1
-1.297958247619673,1,1.0144898258016715,-0.9092341626291546,0,2,1534.3045,1
-1.155498765859011,1,0.31100200315640225,-0.9092341626291546,0,2,1824.2854,1
1.6936908693542263,1,1.748314535903672,1.5801434662483465,0,1,15555.18875,1
0.6964744970295933,1,1.122718721593251,0.7503509232891795,0,2,9304.7019,1
-1.5116474702606657,0,0.11258236087183891,-0.9092341626291546,0,2,1622.1885,1
0.8389339787902551,0,1.4490452407224088,-0.07944161966998751,0,3,9880.068,1
0.6252447561492623,1,0.5963327284251121,1.5801434662483465,0,3,9563.029,1
-0.5856608388163635,0,0.06584715587092937,-0.9092341626291546,0,0,4347.02335,1
1.052623201431248,0,-1.5075714124930246,1.5801434662483465,0,1,12475.3513,0
-1.4404177293803346,1,-0.321973054048899,-0.9092341626291546,0,3,1253.936,2
0.3403257926279386,0,1.212909468086235,-0.9092341626291546,1,2,48885.13561,1
0.981393460550917,1,0.08142555753789903,-0.07944161966998751,0,1,10461.9794,1
-1.4404177293803346,0,0.3667562828066095,-0.9092341626291546,0,3,1748.774,1
1.5512313875935644,0,-0.9155921491481709,-0.9092341626291546,0,2,24513.09126,2
-1.5116474702606657,0,-0.9155921491481709,-0.9092341626291546,0,0,2196.4732,2
1.5512313875935644,1,2.088579624945381,-0.9092341626291546,0,3,12574.049,1
-1.297958247619673,1,-0.8139225803742622,2.409936009207514,1,3,17942.106,2
-1.3691879885000038,1,-0.4482400991390755,-0.9092341626291546,0,0,1967.0227,2
-0.5856608388163635,0,-1.1582872488020162,0.7503509232891795,0,3,4931.647,0
0.41155553350826957,1,-0.321973054048899,0.7503509232891795,0,3,8027.968,2
0.3403257926279386,0,-1.095973642134137,0.7503509232891795,0,2,8211.1002,0
1.6224611284738955,0,1.399850288089873,-0.9092341626291546,0,3,13470.86,1
-0.7281203205770254,1,0.6127310459692911,-0.9092341626291546,1,3,36197.699,1
0.2690960517476077,1,-0.759808132478472,-0.9092341626291546,0,0,6837.3687,2
0.8389339787902551,1,-1.2222406872243134,-0.07944161966998751,1,2,22218.1149,0
-1.4404177293803346,1,-0.06779913211412786,-0.9092341626291546,1,2,32548.3405,1
-0.08705265265404699,0,-0.2842569236972877,-0.07944161966998751,0,2,5974.3847,2
-0.15828239353437792,1,0.03469035253698949,1.5801434662483465,0,1,6796.86325,1
-1.2267285067393419,1,0.11258236087183891,-0.07944161966998751,0,1,2643.2685,1
-1.297958247619673,1,-1.1336897724857482,0.7503509232891795,0,1,3077.0955,0
-1.08426902497868,0,-0.884435345814231,-0.9092341626291546,0,0,3044.2133,2
1.2663124240722408,0,-0.321973054048899,-0.9092341626291546,0,3,11455.28,2
1.1950826831919097,1,0.23720957420759728,-0.07944161966998751,0,0,11763.0009,1
-0.8705798023376873,1,0.4913834961423678,-0.9092341626291546,0,2,2498.4144,1
0.8389339787902551,1,-1.3517873958233257,-0.9092341626291546,0,0,9361.3268,0
-1.4404177293803346,1,-0.04320165579785993,-0.9092341626291546,0,3,1256.299,1
-0.015822911773716055,1,-0.3875663242256139,-0.07944161966998751,1,3,21082.16,2
1.3375421649525716,1,0.8259091740436159,-0.9092341626291546,0,3,11362.755,1
-1.3691879885000038,1,0.7619557356213186,-0.07944161966998751,0,2,27724.28875,1
0.41155553350826957,1,-0.027623254130889695,0.7503509232891795,0,1,8413.46305,1
-0.30074187529503976,0,0.05518824946721296,-0.07944161966998751,0,3,5240.765,1
-0.5856608388163635,1,0.03469035253698949,-0.9092341626291546,0,0,3857.75925,1
0.7677042379099241,0,-0.5417105091408946,-0.9092341626291546,0,0,25656.57526,2
-0.5144310979360326,0,2.223045828807647,-0.9092341626291546,0,2,3994.1778,1
0.8389339787902551,0,0.5331992058800241,-0.9092341626291546,0,0,9866.30485,1
-0.08705265265404699,0,1.158795020190444,-0.9092341626291546,0,2,5397.6167,1
0.19786631086727674,1,-0.7532488054608006,-0.07944161966998751,1,2,38245.59327,2
-1.5116474702606657,0,0.5274597947395622,-0.9092341626291546,0,2,11482.63485,1
-1.4404177293803346,0,-0.012044852463920045,0.7503509232891795,0,1,24059.68019,1
0.8389339787902551,0,-0.7975242628300833,-0.07944161966998751,0,3,9861.025,2
0.48278527438860047,1,1.4367465025642743,-0.07944161966998751,0,0,8342.90875,1
-1.5116474702606657,1,-0.8532785424802911,-0.9092341626291546,0,0,1708.0014,2
1.2663124240722408,1,1.8803209921343111,-0.07944161966998751,1,2,48675.5177,1
1.6224611284738955,0,0.1748959675397181,-0.9092341626291546,0,0,14043.4767,1
1.4087719058329027,1,-0.15798987860711125,0.7503509232891795,0,2,12925.886,2
-0.15828239353437792,1,0.906260930010091,-0.9092341626291546,0,2,19214.70553,1
1.7649206102345572,1,1.6097487526553604,-0.9092341626291546,0,2,13831.1152,1
-0.08705265265404699,1,-0.43266169747210587,-0.07944161966998751,0,0,6067.12675,2
-0.44320135705570163,0,1.350655335457336,1.5801434662483465,0,3,5972.378,1
0.48278527438860047,0,-0.07599829088621736,0.7503509232891795,0,3,8825.086,1
0.48278527438860047,0,-0.4285621180860608,-0.07944161966998751,0,2,8233.0975,2
0.981393460550917,1,0.11258236087183891,-0.9092341626291546,0,2,27346.04207,1
-0.3719716161753707,0,1.2030704775597272,1.5801434662483465,0,3,6196.448,1
-1.3691879885000038,0,0.18473495806622514,0.7503509232891795,0,2,3056.3881,1
1.6936908693542263,0,0.9242990793086876,-0.9092341626291546,0,2,13887.204,1
1.052623201431248,0,2.7461521584669497,-0.9092341626291546,1,2,63770.42801,1
1.052623201431248,1,-0.07435845913179923,-0.9092341626291546,0,1,10231.4999,1
0.6964744970295933,1,-0.7909649358124119,0.7503509232891795,1,1,23807.2406,2
-0.7993500614573563,1,0.782453632551542,-0.9092341626291546,0,0,3268.84665,1
1.052623201431248,0,2.629724103903281,0.7503509232891795,0,3,11538.421,1
-1.013039284098349,0,-0.33919128747028676,-0.9092341626291546,0,0,3213.62205,2
0.2690960517476077,0,2.5477325161823874,-0.9092341626291546,1,2,45863.205,1
1.6936908693542263,1,0.022391614378855524,-0.9092341626291546,0,3,13390.559,1
-0.5144310979360326,0,-0.2842569236972877,-0.9092341626291546,0,2,3972.9247,2
1.6224611284738955,1,-1.5190502347739498,-0.9092341626291546,0,3,12957.118,0
0.9101637196705861,0,0.1748959675397181,0.7503509232891795,0,1,11187.6567,1
-1.013039284098349,0,1.748314535903672,-0.9092341626291546,0,0,17878.90068,1
-0.7993500614573563,1,-1.1254906137136589,0.7503509232891795,0,3,3847.674,0
0.48278527438860047,1,0.45530719754517474,-0.07944161966998751,0,0,8334.5896,1
-0.3719716161753707,1,0.5815742426353518,-0.9092341626291546,0,2,3935.1799,1
-0.30074187529503976,0,0.5643560092139634,1.5801434662483465,1,1,39983.42595,1
-1.4404177293803346,1,0.7980320342185117,-0.9092341626291546,0,1,1646.4297,1
0.48278527438860047,0,-1.756825839164542,0.7503509232891795,0,1,9193.8385,0
1.052623201431248,0,0.33067998420941636,-0.9092341626291546,0,0,10923.9332,1
-0.8705798023376873,1,-0.02680333825368092,-0.9092341626291546,0,3,2494.022,1
0.7677042379099241,1,2.313236575300631,-0.07944161966998751,0,2,9058.7303,1
-1.5116474702606657,0,0.23884940596201482,0.7503509232891795,0,2,2801.2588,1
-1.4404177293803346,0,-0.027623254130889695,-0.9092341626291546,0,1,2128.43105,1
-0.08705265265404699,0,1.6236873225679125,-0.07944161966998751,0,1,6373.55735,1
0.1266365699869458,1,-0.012044852463920045,0.7503509232891795,0,1,7256.7231,1
0.6964744970295933,0,0.2027731073648217,3.2397285521666808,0,3,11552.904,1
0.6252447561492623,1,1.6236873225679125,0.7503509232891795,1,1,45702.02235,1
-0.5856608388163635,0,-0.2563797838721835,-0.9092341626291546,0,3,3761.292,2
-1.5116474702606657,0,1.0866424229960578,-0.07944161966998751,0,2,2219.4451,1
-0.6568905796966944,0,2.04266433582168,0.7503509232891795,0,2,4753.6368,1
1.6224611284738955,0,1.0161296575560892,-0.07944161966998751,0,0,31620.00106,1
1.2663124240722408,0,0.5955128125479039,0.7503509232891795,0,0,13224.05705,1
1.3375421649525716,0,-0.5728673124748339,-0.9092341626291546,0,1,12222.8983,2
-1.2267285067393419,1,-0.6269817603706241,-0.9092341626291546,0,2,1664.9996,2
-0.5856608388163635,0,1.218648879226697,-0.07944161966998751,1,0,58571.07448,1
0.9101637196705861,1,-0.07599829088621736,-0.07944161966998751,0,3,9724.53,1
-1.013039284098349,0,-1.1804249774866578,-0.9092341626291546,0,0,3206.49135,0
1.4087719058329027,1,-0.8532785424802911,-0.07944161966998751,0,0,12913.9924,2
-0.015822911773716055,1,2.42146547109221,0.7503509232891795,0,2,6356.2707,1
-0.5144310979360326,0,-1.1500880900299273,-0.07944161966998751,0,2,17626.23951,0
-1.4404177293803346,1,-1.633838457583201,-0.9092341626291546,0,3,1242.816,0
-0.44320135705570163,0,-0.3924858194888677,-0.07944161966998751,0,2,4779.6023,2
-1.297958247619673,1,-1.7100906341636324,1.5801434662483465,0,0,3861.20965,0
-0.3719716161753707,0,-0.07435845913179923,-0.07944161966998751,1,1,43943.8761,1
1.5512313875935644,0,0.8603456408863903,-0.9092341626291546,0,0,13635.6379,1
-0.08705265265404699,0,0.004353465080258964,-0.07944161966998751,0,2,5976.8311,1
1.3375421649525716,0,-0.27277810141636255,-0.9092341626291546,0,3,11842.442,2
0.5540150152689314,1,-1.819139445832421,-0.07944161966998751,0,1,8428.0693,0
-1.3691879885000038,1,0.07650606227464521,0.7503509232891795,0,2,2566.4707,1
-1.297958247619673,0,-1.4452578058251448,-0.07944161966998751,1,0,15359.1045,0
0.1266365699869458,1,1.5736724540581672,-0.9092341626291546,0,2,5709.1644,1
0.48278527438860047,0,0.5020424025460848,-0.07944161966998751,0,0,8823.98575,1
0.19786631086727674,0,-0.19406617720430436,0.7503509232891795,0,2,7640.3092,2
-0.3719716161753707,0,0.4241503942112354,-0.07944161966998751,0,0,5594.8455,1
0.2690960517476077,1,0.3175613301740736,0.7503509232891795,0,3,7441.501,1
0.9101637196705861,0,1.1251784692248779,0.7503509232891795,0,1,33471.97189,1
-1.5116474702606657,0,1.3932909610722004,-0.9092341626291546,0,2,1633.0444,1
0.8389339787902551,1,0.15931756587274845,-0.9092341626291546,0,1,9174.13565,1
1.1950826831919097,0,-0.8795158505509771,-0.9092341626291546,0,3,11070.535,2
1.7649206102345572,0,1.375252811773604,1.5801434662483465,0,2,16085.1275,1
-1.4404177293803346,0,-0.3859264924711963,-0.9092341626291546,1,1,17468.9839,2
0.8389339787902551,0,0.5635360933367553,-0.9092341626291546,0,2,9283.562,1
-0.8705798023376873,0,-0.9000137474812007,-0.9092341626291546,0,0,3558.62025,2
1.4087719058329027,0,-1.149268174152718,-0.9092341626291546,1,1,25678.77845,0
-0.7993500614573563,1,-0.6040241158087738,0.7503509232891795,0,0,4435.0942,2
-0.6568905796966944,1,1.1702738424713692,0.7503509232891795,1,3,39241.442,1
0.5540150152689314,0,-0.21210432650290093,-0.07944161966998751,0,2,8547.6913,2
-0.08705265265404699,0,0.678324316146006,0.7503509232891795,0,3,6571.544,1
-1.5116474702606657,0,0.40857199254426574,-0.9092341626291546,0,0,2207.69745,1
-0.3719716161753707,0,-1.9126098558342401,1.5801434662483465,0,0,6753.038,0
-1.3691879885000038,0,0.38315460035078847,-0.9092341626291546,0,2,1880.07,1
0.5540150152689314,0,0.9784135272044785,-0.07944161966998751,1,2,42969.8527,1
1.1950826831919097,0,-0.33919128747028676,-0.9092341626291546,0,0,11658.11505,2
0.6964744970295933,1,-0.8303208979184407,0.7503509232891795,1,3,23306.547,2
-1.4404177293803346,0,0.40119274964938506,-0.9092341626291546,1,2,34439.8559,1
1.1238529423115788,0,1.0554856196621185,-0.9092341626291546,0,3,10713.644,1
-0.6568905796966944,1,0.12078151964392783,-0.07944161966998751,0,3,3659.346,1
-0.15828239353437792,1,0.5635360933367553,2.409936009207514,1,3,40182.246,1
0.6964744970295933,0,-1.5354485523181283,-0.07944161966998751,0,3,9182.17,0
-1.5116474702606657,1,0.47088559921214435,-0.9092341626291546,1,0,34617.84065,1
1.4087719058329027,1,-0.3080344841363469,-0.9092341626291546,0,1,12129.61415,2
-0.7281203205770254,0,-0.759808132478472,-0.9092341626291546,0,1,3736.4647,2
-0.22951213441470886,1,-0.29245608246937727,1.5801434662483465,0,0,6748.5912,2
-0.44320135705570163,1,1.9344354400301007,-0.07944161966998751,0,2,11326.71487,1
1.3375421649525716,1,1.2030704775597272,-0.9092341626291546,0,3,11365.952,1
0.3403257926279386,0,1.358854494229426,-0.9092341626291546,1,1,42983.4585,1
0.981393460550917,1,0.8915024442203308,-0.07944161966998751,0,3,10085.846,1
-1.08426902497868,1,-0.22358314878382612,-0.9092341626291546,0,3,1977.815,2
-0.7281203205770254,0,0.7980320342185117,-0.9092341626291546,0,2,3366.6697,1
0.055406829106614874,1,-1.3050521908224169,0.7503509232891795,0,0,7173.35995,0
0.8389339787902551,1,1.481841875810767,-0.07944161966998751,0,3,9391.346,1
1.7649206102345572,1,1.2342272808936665,-0.9092341626291546,0,0,14410.9321,1
-1.4404177293803346,0,-1.0090625591499893,-0.07944161966998751,0,1,2709.1119,0
-0.30074187529503976,0,1.218648879226697,0.7503509232891795,0,0,24915.04626,1
-0.015822911773716055,1,-0.6974945258105928,-0.9092341626291546,1,0,20149.3229,2
1.1950826831919097,1,0.4913834961423678,2.409936009207514,0,2,12949.1554,1
-0.44320135705570163,1,1.9245964495035932,3.2397285521666808,0,3,6666.243,1
0.19786631086727674,1,-0.3859264924711963,1.5801434662483465,1,1,32787.45859,2
1.5512313875935644,1,0.5331992058800241,-0.9092341626291546,0,0,13143.86485,1
-1.155498765859011,0,0.7045616242166927,1.5801434662483465,0,1,4466.6214,1
0.2690960517476077,1,0.7619557356213186,0.7503509232891795,0,2,18806.14547,1
0.6252447561492623,1,0.01911195087001984,1.5801434662483465,0,0,10141.1362,1
-0.015822911773716055,1,-0.7286513291445327,-0.07944161966998751,0,1,6123.5688,2
0.055406829106614874,0,-1.1960033791536275,1.5801434662483465,0,0,8252.2843,0
-1.5116474702606657,1,-0.3547696891372564,-0.9092341626291546,0,0,1712.227,2
1.3375421649525716,0,0.37741518921032646,-0.9092341626291546,0,0,12430.95335,1
0.6964744970295933,0,1.970511738627294,0.7503509232891795,0,2,9800.8882,1
0.981393460550917,0,1.465443558266588,-0.07944161966998751,0,2,10579.711,1
0.6252447561492623,0,0.07650606227464521,-0.9092341626291546,0,2,8280.6227,1
0.41155553350826957,0,0.9242990793086876,0.7503509232891795,0,2,8527.532,1
1.4087719058329027,0,0.743917586322722,-0.9092341626291546,0,2,12244.531,1
0.9101637196705861,0,-0.8795158505509771,0.7503509232891795,1,2,24667.419,2
-0.9418095432180181,0,1.9245964495035932,-0.07944161966998751,0,3,3410.324,1
-0.8705798023376873,1,0.40857199254426574,0.7503509232891795,0,1,4058.71245,1
0.6252447561492623,0,0.8603456408863903,-0.07944161966998751,0,0,26392.26029,1
1.2663124240722408,0,-0.3080344841363469,2.409936009207514,0,0,14394.39815,2
-0.15828239353437792,1,2.601846964078177,1.5801434662483465,0,2,6435.6237,1
1.2663124240722408,0,-1.095973642134137,-0.07944161966998751,0,2,22192.43711,0
-0.5144310979360326,0,0.1437391642057782,-0.07944161966998751,0,0,5148.5526,1
-1.5116474702606657,1,0.4913834961423678,-0.9092341626291546,0,2,1136.3994,1
